Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00     395/249091      frame_dummy [47]
-----------------------------------------------
                0.00    0.00      45/45          std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_alternative() [17]
[35]     0.0    0.00    0.00      45         std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_bracket_expression() [35]
                0.00    0.00      15/15          void std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_insert_bracket_matcher<false, false>(bool) [38]
                0.00    0.00      15/60          std::__detail::_Scanner<char>::_M_scan_in_bracket() [150]
                0.00    0.00      15/649         std::__detail::_Scanner<char>::_M_advance() [81]
-----------------------------------------------
                0.00    0.00      30/30          std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_atom() [20]
[36]     0.0    0.00    0.00      30         void std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_insert_any_matcher_ecma<false, false>() [36]
                0.00    0.00      30/500         get_landmarks(Task&) [15]
                0.00    0.00      30/454         std::__detail::_NFA<std::__cxx11::regex_traits<char> >::_M_insert_matcher(std::function<bool (char)>) [94]
-----------------------------------------------
                0.00    0.00      30/30          std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_atom() [20]
[37]     0.0    0.00    0.00      30         void std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_insert_character_class_matcher<false, false>() [37]
                0.00    0.00      30/500         get_landmarks(Task&) [15]
                0.00    0.00      30/60          std::__cxx11::regex_traits<char>::_RegexMask std::__cxx11::regex_traits<char>::lookup_classname<char const*>(char const*, char const*, bool) const [148]
                0.00    0.00      30/45          std::__detail::_BracketMatcher<std::__cxx11::regex_traits<char>, false, false>::_M_ready() [160]
                0.00    0.00      30/454         std::__detail::_NFA<std::__cxx11::regex_traits<char> >::_M_insert_matcher(std::function<bool (char)>) [94]
                0.00    0.00      30/1537        std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::~vector() [67]
-----------------------------------------------
                0.00    0.00      15/15          std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_bracket_expression() [35]
[38]     0.0    0.00    0.00      15         void std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_insert_bracket_matcher<false, false>(bool) [38]
                0.00    0.00      30/500         get_landmarks(Task&) [15]
                0.00    0.00      60/60          bool std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_expression_term<false, false>(std::pair<bool, char>&, std::__detail::_BracketMatcher<std::__cxx11::regex_traits<char>, false, false>&) [151]
                0.00    0.00      15/15          void std::vector<char, std::allocator<char> >::_M_realloc_insert<char>(__gnu_cxx::__normal_iterator<char*, std::vector<char, std::allocator<char> > >, char&&) [194]
                0.00    0.00      15/45          std::__detail::_BracketMatcher<std::__cxx11::regex_traits<char>, false, false>::_M_ready() [160]
                0.00    0.00      15/454         std::__detail::_NFA<std::__cxx11::regex_traits<char> >::_M_insert_matcher(std::function<bool (char)>) [94]
                0.00    0.00      15/1537        std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::~vector() [67]
-----------------------------------------------
                0.00    0.00       1/1           parse_domain_def(LispIterator&) [32]
[39]     0.0    0.00    0.00       1         parse_predicates_stmt(LispIterator&) [39]
                0.00    0.00       7/288021      _get_grounded_string(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >) [4]
                0.00    0.00       7/11          std::vector<Variable, std::allocator<Variable> > _parse_type_helper<Variable>(LispIterator&) [41]
                0.00    0.00       1/2           PredicatesStmt::PredicatesStmt(std::vector<PredicateVar, std::allocator<PredicateVar> >) [43]
                0.00    0.00     118/249091      frame_dummy [47]
                0.00    0.00      21/33          std::vector<Variable, std::allocator<Variable> >::~vector() [170]
                0.00    0.00      15/1014        std::__detail::__variant::__gen_vtable_impl<std::__detail::__variant::_Multi_array<void (*)(std::__detail::__variant::_Variant_storage<false, std::vector<nested_list<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<nested_list<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::_M_reset()::{lambda(auto:1&&)#1}&&, std::variant<std::vector<nested_list<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<nested_list<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&)>, std::integer_sequence<unsigned long, 0ul> >::__visit_invoke(std::__detail::__variant::_Variant_storage<false, std::vector<nested_list<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<nested_list<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::_M_reset()::{lambda(auto:1&&)#1}&&, std::variant<std::vector<nested_list<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<nested_list<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&) [75]
                0.00    0.00       8/1257        LispIterator::peek() const [72]
                0.00    0.00       7/564         LispIterator::next() [86]
                0.00    0.00       7/26          std::vector<Variable, std::allocator<Variable> >::vector(std::vector<Variable, std::allocator<Variable> > const&) [182]
                0.00    0.00       4/4           void std::vector<PredicateVar, std::allocator<PredicateVar> >::_M_realloc_insert<PredicateVar>(__gnu_cxx::__normal_iterator<PredicateVar*, std::vector<PredicateVar, std::allocator<PredicateVar> > >, PredicateVar&&) [251]
                0.00    0.00       2/6           std::vector<PredicateVar, std::allocator<PredicateVar> >::~vector() [228]
                0.00    0.00       1/26          LispIterator::try_match(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [181]
-----------------------------------------------
                                 130             parse_formula(LispIterator&) [40]
                0.00    0.00       1/9           parse_problem_def(LispIterator&) [27]
                0.00    0.00       8/9           parse_action_stmt(LispIterator&) [33]
[40]     0.0    0.00    0.00       9+130     parse_formula(LispIterator&) [40]
                0.00    0.00      77/118         Variable::Variable(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [34]
                0.00    0.00     293/249091      frame_dummy [47]
                0.00    0.00     278/10090       std::__detail::__variant::__gen_vtable_impl<std::__detail::__variant::_Multi_array<void (*)(std::__detail::__variant::_Variant_storage<false, std::vector<nested_list<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<nested_list<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::_M_reset()::{lambda(auto:1&&)#1}&&, std::variant<std::vector<nested_list<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<nested_list<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&)>, std::integer_sequence<unsigned long, 1ul> >::__visit_invoke(std::__detail::__variant::_Variant_storage<false, std::vector<nested_list<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<nested_list<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::_M_reset()::{lambda(auto:1&&)#1}&&, std::variant<std::vector<nested_list<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<nested_list<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&) [60]
                0.00    0.00     278/651         std::vector<Formula, std::allocator<Formula> >::~vector() [80]
                0.00    0.00     234/1257        LispIterator::peek() const [72]
                0.00    0.00     216/557         LispIterator::get_word[abi:cxx11]() const [87]
                0.00    0.00     182/564         LispIterator::next() [86]
                0.00    0.00     156/796         __gnu_cxx::__enable_if<std::__is_char<char>::__value, bool>::__type std::operator==<char>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [77]
                0.00    0.00     139/400         std::vector<Formula, std::allocator<Formula> >::vector(std::vector<Formula, std::allocator<Formula> > const&) <cycle 1> [65]
                0.00    0.00     139/153         Formula::Formula(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<Formula, std::allocator<Formula> >, FormulaType) [121]
                0.00    0.00     138/1014        std::__detail::__variant::__gen_vtable_impl<std::__detail::__variant::_Multi_array<void (*)(std::__detail::__variant::_Variant_storage<false, std::vector<nested_list<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<nested_list<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::_M_reset()::{lambda(auto:1&&)#1}&&, std::variant<std::vector<nested_list<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<nested_list<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&)>, std::integer_sequence<unsigned long, 0ul> >::__visit_invoke(std::__detail::__variant::_Variant_storage<false, std::vector<nested_list<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<nested_list<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::_M_reset()::{lambda(auto:1&&)#1}&&, std::variant<std::vector<nested_list<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<nested_list<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&) [75]
                0.00    0.00     130/357         Formula::~Formula() [102]
                0.00    0.00     123/123         void std::vector<Formula, std::allocator<Formula> >::_M_realloc_insert<Formula>(__gnu_cxx::__normal_iterator<Formula*, std::vector<Formula, std::allocator<Formula> > >, Formula&&) [124]
                0.00    0.00      77/77          Variable::~Variable() [141]
                                 130             parse_formula(LispIterator&) [40]
-----------------------------------------------
                0.00    0.00       4/11          parse_action_stmt(LispIterator&) [33]
                0.00    0.00       7/11          parse_predicates_stmt(LispIterator&) [39]
[41]     0.0    0.00    0.00      11         std::vector<Variable, std::allocator<Variable> > _parse_type_helper<Variable>(LispIterator&) [41]
                0.00    0.00      41/118         Variable::Variable(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [34]
                0.00    0.00     128/10090       std::__detail::__variant::__gen_vtable_impl<std::__detail::__variant::_Multi_array<void (*)(std::__detail::__variant::_Variant_storage<false, std::vector<nested_list<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<nested_list<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::_M_reset()::{lambda(auto:1&&)#1}&&, std::variant<std::vector<nested_list<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<nested_list<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&)>, std::integer_sequence<unsigned long, 1ul> >::__visit_invoke(std::__detail::__variant::_Variant_storage<false, std::vector<nested_list<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<nested_list<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::_M_reset()::{lambda(auto:1&&)#1}&&, std::variant<std::vector<nested_list<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<nested_list<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&) [60]
                0.00    0.00      99/564         LispIterator::next() [86]
                0.00    0.00      99/557         LispIterator::get_word[abi:cxx11]() const [87]
                0.00    0.00      82/249091      frame_dummy [47]
                0.00    0.00      81/118         LispIterator::empty() const [127]
                0.00    0.00      73/73          void std::vector<Variable, std::allocator<Variable> >::_M_realloc_insert<Variable>(__gnu_cxx::__normal_iterator<Variable*, std::vector<Variable, std::allocator<Variable> > >, Variable&&) [145]
                0.00    0.00      52/1537        std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::~vector() [67]
                0.00    0.00      41/60          std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::insert(__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [149]
                0.00    0.00      29/1257        LispIterator::peek() const [72]
-----------------------------------------------
                0.00    0.00       1/2           parse_domain_def(LispIterator&) [32]
                0.00    0.00       1/2           parse_problem_def(LispIterator&) [27]
[42]     0.0    0.00    0.00       2         _parse_domain_helper(LispIterator&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [42]
                0.00    0.00       2/288021      _get_grounded_string(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >) [4]
                0.00    0.00      10/249091      frame_dummy [47]
                0.00    0.00       2/26          LispIterator::try_match(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [181]
-----------------------------------------------
                0.00    0.00       1/2           parse_predicates_stmt(LispIterator&) [39]
                0.00    0.00       1/2           parse_domain_def(LispIterator&) [32]
[43]     0.0    0.00    0.00       2         PredicatesStmt::PredicatesStmt(std::vector<PredicateVar, std::allocator<PredicateVar> >) [43]
                0.00    0.00       2/1586        _ground_atom(Predicate const&, std::unordered_map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > const&) [13]
                0.00    0.00       4/249091      frame_dummy [47]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[44]     0.0    0.00    0.00       1         BaseTask::~BaseTask() [44]
                0.00    0.00       3/695352      std::_Hashtable<int, int, std::allocator<int>, std::__detail::_Identity, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::~_Hashtable() [7]
                0.00    0.00     251/28572       std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_erase(std::_Rb_tree_node<int>*) [57]
-----------------------------------------------
[45]     0.0    0.00    0.00     400+2660    <cycle 1 as a whole> [45]
                0.00    0.00    1688             std::vector<Formula, std::allocator<Formula> >::vector(std::vector<Formula, std::allocator<Formula> > const&) <cycle 1> [65]
                0.00    0.00    1372+38          Formula::Formula(Formula const&) <cycle 1> [69]
-----------------------------------------------
[46]     0.0    0.00    0.00    1000+552     <cycle 3 as a whole> [46]
                0.00    0.00    1276+2697        std::__detail::_Executor<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::regex_traits<char>, true>::_M_dfs(std::__detail::_Executor<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::regex_traits<char>, true>::_Match_mode, long) <cycle 3> [71]
                0.00    0.00     276             std::__detail::_Executor<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::regex_traits<char>, true>::_M_rep_once_more(std::__detail::_Executor<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::regex_traits<char>, true>::_Match_mode, long) <cycle 3> [107]
-----------------------------------------------
                                5861             frame_dummy [47]
                0.00    0.00       1/249091      TraversePDDLDomain::~TraversePDDLDomain() [294]
                0.00    0.00       1/249091      std::__detail::_Map_base<PreconditionStmt, std::pair<PreconditionStmt const, std::vector<Predicate, std::allocator<Predicate> > >, std::allocator<std::pair<PreconditionStmt const, std::vector<Predicate, std::allocator<Predicate> > > >, std::__detail::_Select1st, std::equal_to<PreconditionStmt>, std::hash<PreconditionStmt>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true>, true>::operator[](PreconditionStmt const&) [217]
                0.00    0.00       1/249091      std::__detail::_Map_base<EffectStmt, std::pair<EffectStmt const, Effect>, std::allocator<std::pair<EffectStmt const, Effect> >, std::__detail::_Select1st, std::equal_to<EffectStmt>, std::hash<EffectStmt>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true>, true>::operator[](EffectStmt const&) [216]
                0.00    0.00       1/249091      std::__detail::_Map_base<GoalStmt, std::pair<GoalStmt const, std::vector<Predicate, std::allocator<Predicate> > >, std::allocator<std::pair<GoalStmt const, std::vector<Predicate, std::allocator<Predicate> > > >, std::__detail::_Select1st, std::equal_to<GoalStmt>, std::hash<GoalStmt>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true>, true>::operator[](GoalStmt const&) [284]
                0.00    0.00       1/249091      breadth_first_search(BaseTask&) [2]
                0.00    0.00       2/249091      TraversePDDLProblem::add_goal(std::vector<Predicate, std::allocator<Predicate> >&, Formula&) [229]
                0.00    0.00       2/249091      TraversePDDLProblem::visit_problem_def(ProblemDef*) <cycle 2> [297]
                0.00    0.00       3/249091      std::map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::function<void (PDDLVisitor*, Visitable*)>, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::function<void (PDDLVisitor*, Visitable*)> > > >::~map() [459]
                0.00    0.00       4/249091      void std::_Hashtable<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Action>, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Action> >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::_M_assign<std::_Hashtable<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Action>, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Action> >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> > const&, std::__detail::_ReuseOrAllocNode<std::allocator<std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Action>, true> > > >(std::_Hashtable<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Action>, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Action> >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> > const&, std::__detail::_ReuseOrAllocNode<std::allocator<std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Action>, true> > > const&) [316]
                0.00    0.00       4/249091      PredicatesStmt::PredicatesStmt(std::vector<PredicateVar, std::allocator<PredicateVar> >) [43]
                0.00    0.00       4/249091      std::__detail::_Map_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Action>, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Action> >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true>, true>::operator[](std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [256]
                0.00    0.00       4/249091      std::__detail::_Map_base<Keyword, std::pair<Keyword const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<Keyword const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::__detail::_Select1st, std::equal_to<Keyword>, std::hash<Keyword>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true>, true>::operator[](Keyword const&) [255]
                0.00    0.00       5/249091      main [1]
                0.00    0.00       5/249091      DomainDef::DomainDef(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, RequirementsStmt, std::vector<Type*, std::allocator<Type*> >, PredicatesStmt, std::vector<ActionStmt, std::allocator<ActionStmt> >, std::vector<Object, std::allocator<Object> >) [303]
                0.00    0.00       5/249091      TraversePDDLDomain::visit_requirements_stmt(RequirementsStmt*) <cycle 2> [293]
                0.00    0.00       6/249091      std::set<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::set(std::initializer_list<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [280]
                0.00    0.00       7/249091      void std::_Hashtable<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Predicate>, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Predicate> >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::_M_assign<std::_Hashtable<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Predicate>, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Predicate> >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> > const&, std::__detail::_ReuseOrAllocNode<std::allocator<std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Predicate>, true> > > >(std::_Hashtable<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Predicate>, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Predicate> >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> > const&, std::__detail::_ReuseOrAllocNode<std::allocator<std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Predicate>, true> > > const&) [320]
